text,labels
165 276 129 [SEP] [MASK] [MASK],276 165
77 333 165 [SEP] [MASK] [MASK],333 165
105 58 24 [SEP] [MASK] [MASK],105 58
36 278 87 [SEP] [MASK] [MASK],278 87
198 155 50 [SEP] [MASK] [MASK],198 155
274 103 90 [SEP] [MASK] [MASK],274 103
161 311 19 [SEP] [MASK] [MASK],311 161
145 9 111 [SEP] [MASK] [MASK],145 111
238 261 283 [SEP] [MASK] [MASK],283 261
124 288 328 [SEP] [MASK] [MASK],328 288
117 268 257 [SEP] [MASK] [MASK],268 257
162 302 22 [SEP] [MASK] [MASK],302 162
179 167 65 [SEP] [MASK] [MASK],179 167
175 144 32 [SEP] [MASK] [MASK],175 144
128 141 40 [SEP] [MASK] [MASK],141 128
120 146 73 [SEP] [MASK] [MASK],146 120
139 110 99 [SEP] [MASK] [MASK],139 110
321 173 130 [SEP] [MASK] [MASK],321 173
185 308 147 [SEP] [MASK] [MASK],308 185
337 273 24 [SEP] [MASK] [MASK],337 273
323 119 286 [SEP] [MASK] [MASK],323 286
247 209 110 [SEP] [MASK] [MASK],247 209
230 9 66 [SEP] [MASK] [MASK],230 66
46 296 185 [SEP] [MASK] [MASK],296 185
261 6 118 [SEP] [MASK] [MASK],261 118
130 139 219 [SEP] [MASK] [MASK],219 139
260 2 79 [SEP] [MASK] [MASK],260 79
317 116 145 [SEP] [MASK] [MASK],317 145
13 292 286 [SEP] [MASK] [MASK],292 286
244 140 35 [SEP] [MASK] [MASK],244 140
323 332 87 [SEP] [MASK] [MASK],332 323
33 165 167 [SEP] [MASK] [MASK],167 165
211 34 293 [SEP] [MASK] [MASK],293 211
269 88 288 [SEP] [MASK] [MASK],288 269
134 332 229 [SEP] [MASK] [MASK],332 229
113 313 47 [SEP] [MASK] [MASK],313 113
309 248 298 [SEP] [MASK] [MASK],309 298
163 112 217 [SEP] [MASK] [MASK],217 163
260 325 44 [SEP] [MASK] [MASK],325 260
220 8 159 [SEP] [MASK] [MASK],220 159
100 181 186 [SEP] [MASK] [MASK],186 181
35 87 63 [SEP] [MASK] [MASK],87 63
243 244 206 [SEP] [MASK] [MASK],244 243
154 163 132 [SEP] [MASK] [MASK],163 154
225 3 201 [SEP] [MASK] [MASK],225 201
226 169 70 [SEP] [MASK] [MASK],226 169
68 98 209 [SEP] [MASK] [MASK],209 98
290 72 337 [SEP] [MASK] [MASK],337 290
144 36 293 [SEP] [MASK] [MASK],293 144
236 252 121 [SEP] [MASK] [MASK],252 236
239 323 72 [SEP] [MASK] [MASK],323 239
117 272 227 [SEP] [MASK] [MASK],272 227
319 337 237 [SEP] [MASK] [MASK],337 319
63 268 77 [SEP] [MASK] [MASK],268 77
296 201 130 [SEP] [MASK] [MASK],296 201
201 108 228 [SEP] [MASK] [MASK],228 201
11 40 47 [SEP] [MASK] [MASK],47 40
115 86 210 [SEP] [MASK] [MASK],210 115
338 10 250 [SEP] [MASK] [MASK],338 250
208 237 135 [SEP] [MASK] [MASK],237 208
181 2 216 [SEP] [MASK] [MASK],216 181
154 7 6 [SEP] [MASK] [MASK],154 7
41 35 337 [SEP] [MASK] [MASK],337 41
236 155 150 [SEP] [MASK] [MASK],236 155
339 18 214 [SEP] [MASK] [MASK],339 214
188 204 319 [SEP] [MASK] [MASK],319 204
329 156 139 [SEP] [MASK] [MASK],329 156
259 76 119 [SEP] [MASK] [MASK],259 119
88 287 201 [SEP] [MASK] [MASK],287 201
320 39 286 [SEP] [MASK] [MASK],320 286
89 140 175 [SEP] [MASK] [MASK],175 140
234 215 150 [SEP] [MASK] [MASK],234 215
192 310 309 [SEP] [MASK] [MASK],310 309
29 191 14 [SEP] [MASK] [MASK],191 29
148 224 90 [SEP] [MASK] [MASK],224 148
340 135 101 [SEP] [MASK] [MASK],340 135
72 309 64 [SEP] [MASK] [MASK],309 72
221 25 68 [SEP] [MASK] [MASK],221 68
74 150 119 [SEP] [MASK] [MASK],150 119
119 145 221 [SEP] [MASK] [MASK],221 145
151 243 78 [SEP] [MASK] [MASK],243 151
168 203 197 [SEP] [MASK] [MASK],203 197
67 178 19 [SEP] [MASK] [MASK],178 67
341 321 48 [SEP] [MASK] [MASK],341 321
300 76 257 [SEP] [MASK] [MASK],300 257
95 115 314 [SEP] [MASK] [MASK],314 115
12 139 197 [SEP] [MASK] [MASK],197 139
15 41 132 [SEP] [MASK] [MASK],132 41
321 177 310 [SEP] [MASK] [MASK],321 310
136 197 281 [SEP] [MASK] [MASK],281 197
130 255 185 [SEP] [MASK] [MASK],255 185
61 151 174 [SEP] [MASK] [MASK],174 151
24 234 125 [SEP] [MASK] [MASK],234 125
284 326 2 [SEP] [MASK] [MASK],326 284
262 80 310 [SEP] [MASK] [MASK],310 262
76 106 84 [SEP] [MASK] [MASK],106 84
91 106 198 [SEP] [MASK] [MASK],198 106
109 143 75 [SEP] [MASK] [MASK],143 109
294 319 90 [SEP] [MASK] [MASK],319 294
272 20 127 [SEP] [MASK] [MASK],272 127
217 340 104 [SEP] [MASK] [MASK],340 217
48 242 307 [SEP] [MASK] [MASK],307 242
41 84 230 [SEP] [MASK] [MASK],230 84
83 326 56 [SEP] [MASK] [MASK],326 83
137 267 90 [SEP] [MASK] [MASK],267 137
206 292 54 [SEP] [MASK] [MASK],292 206
234 44 127 [SEP] [MASK] [MASK],234 127
39 283 335 [SEP] [MASK] [MASK],335 283
272 90 288 [SEP] [MASK] [MASK],288 272
38 243 25 [SEP] [MASK] [MASK],243 38
60 288 77 [SEP] [MASK] [MASK],288 77
81 76 141 [SEP] [MASK] [MASK],141 81
88 15 168 [SEP] [MASK] [MASK],168 88
81 199 340 [SEP] [MASK] [MASK],340 199
236 15 172 [SEP] [MASK] [MASK],236 172
21 153 154 [SEP] [MASK] [MASK],154 153
111 69 44 [SEP] [MASK] [MASK],111 69
73 247 60 [SEP] [MASK] [MASK],247 73
113 205 166 [SEP] [MASK] [MASK],205 166
8 222 69 [SEP] [MASK] [MASK],222 69
95 253 30 [SEP] [MASK] [MASK],253 95
307 304 212 [SEP] [MASK] [MASK],307 304
38 158 321 [SEP] [MASK] [MASK],321 158
219 239 260 [SEP] [MASK] [MASK],260 239
153 279 51 [SEP] [MASK] [MASK],279 153
148 219 326 [SEP] [MASK] [MASK],326 219
338 127 64 [SEP] [MASK] [MASK],338 127
283 280 7 [SEP] [MASK] [MASK],283 280
120 299 195 [SEP] [MASK] [MASK],299 195
154 53 12 [SEP] [MASK] [MASK],154 53
179 117 174 [SEP] [MASK] [MASK],179 174
83 13 3 [SEP] [MASK] [MASK],83 13
191 87 336 [SEP] [MASK] [MASK],336 191
233 169 68 [SEP] [MASK] [MASK],233 169
77 289 222 [SEP] [MASK] [MASK],289 222
19 38 252 [SEP] [MASK] [MASK],252 38
39 185 37 [SEP] [MASK] [MASK],185 39
161 128 93 [SEP] [MASK] [MASK],161 128
182 245 205 [SEP] [MASK] [MASK],245 205
324 302 119 [SEP] [MASK] [MASK],324 302
300 101 66 [SEP] [MASK] [MASK],300 101
199 12 161 [SEP] [MASK] [MASK],199 161
132 325 183 [SEP] [MASK] [MASK],325 183
233 74 225 [SEP] [MASK] [MASK],233 225
64 193 255 [SEP] [MASK] [MASK],255 193
15 70 320 [SEP] [MASK] [MASK],320 70
239 263 193 [SEP] [MASK] [MASK],263 239
153 217 142 [SEP] [MASK] [MASK],217 153
125 233 224 [SEP] [MASK] [MASK],233 224
329 313 296 [SEP] [MASK] [MASK],329 313
193 149 108 [SEP] [MASK] [MASK],193 149
1 147 110 [SEP] [MASK] [MASK],147 110
94 260 122 [SEP] [MASK] [MASK],260 122
183 164 87 [SEP] [MASK] [MASK],183 164
81 315 89 [SEP] [MASK] [MASK],315 89
293 117 172 [SEP] [MASK] [MASK],293 172
268 141 259 [SEP] [MASK] [MASK],268 259
166 324 202 [SEP] [MASK] [MASK],324 202
245 146 106 [SEP] [MASK] [MASK],245 146
100 38 173 [SEP] [MASK] [MASK],173 100
114 308 253 [SEP] [MASK] [MASK],308 253
110 132 103 [SEP] [MASK] [MASK],132 110
144 244 314 [SEP] [MASK] [MASK],314 244
180 11 32 [SEP] [MASK] [MASK],180 32
55 248 234 [SEP] [MASK] [MASK],248 234
60 271 336 [SEP] [MASK] [MASK],336 271
59 56 30 [SEP] [MASK] [MASK],59 56
174 215 238 [SEP] [MASK] [MASK],238 215
312 26 96 [SEP] [MASK] [MASK],312 96
117 171 296 [SEP] [MASK] [MASK],296 171
84 38 197 [SEP] [MASK] [MASK],197 84
43 118 117 [SEP] [MASK] [MASK],118 117
337 325 204 [SEP] [MASK] [MASK],337 325
144 21 68 [SEP] [MASK] [MASK],144 68
180 103 197 [SEP] [MASK] [MASK],197 180
294 127 147 [SEP] [MASK] [MASK],294 147
37 169 3 [SEP] [MASK] [MASK],169 37
288 12 193 [SEP] [MASK] [MASK],288 193
245 311 243 [SEP] [MASK] [MASK],311 245
1 235 252 [SEP] [MASK] [MASK],252 235
251 168 237 [SEP] [MASK] [MASK],251 237
215 254 121 [SEP] [MASK] [MASK],254 215
227 178 321 [SEP] [MASK] [MASK],321 227
53 294 256 [SEP] [MASK] [MASK],294 256
204 282 230 [SEP] [MASK] [MASK],282 230
81 314 74 [SEP] [MASK] [MASK],314 81
304 118 21 [SEP] [MASK] [MASK],304 118
213 231 59 [SEP] [MASK] [MASK],231 213
88 201 275 [SEP] [MASK] [MASK],275 201
9 137 31 [SEP] [MASK] [MASK],137 31
15 89 100 [SEP] [MASK] [MASK],100 89
96 256 109 [SEP] [MASK] [MASK],256 109
83 62 39 [SEP] [MASK] [MASK],83 62
19 71 237 [SEP] [MASK] [MASK],237 71
113 82 154 [SEP] [MASK] [MASK],154 113
152 37 155 [SEP] [MASK] [MASK],155 152
191 42 127 [SEP] [MASK] [MASK],191 127
246 194 199 [SEP] [MASK] [MASK],246 199
51 265 46 [SEP] [MASK] [MASK],265 51
162 282 93 [SEP] [MASK] [MASK],282 162
153 75 32 [SEP] [MASK] [MASK],153 75
13 331 52 [SEP] [MASK] [MASK],331 52
288 326 183 [SEP] [MASK] [MASK],326 288
236 293 283 [SEP] [MASK] [MASK],293 283
38 264 261 [SEP] [MASK] [MASK],264 261
172 138 212 [SEP] [MASK] [MASK],212 172
97 32 169 [SEP] [MASK] [MASK],169 97
105 189 121 [SEP] [MASK] [MASK],189 121
332 226 125 [SEP] [MASK] [MASK],332 226
89 318 123 [SEP] [MASK] [MASK],318 123
44 97 325 [SEP] [MASK] [MASK],325 97
138 315 245 [SEP] [MASK] [MASK],315 245
133 267 306 [SEP] [MASK] [MASK],306 267
147 116 34 [SEP] [MASK] [MASK],147 116
81 65 256 [SEP] [MASK] [MASK],256 81
72 144 229 [SEP] [MASK] [MASK],229 144
322 298 266 [SEP] [MASK] [MASK],322 298
170 249 134 [SEP] [MASK] [MASK],249 170
290 99 90 [SEP] [MASK] [MASK],290 99
321 36 86 [SEP] [MASK] [MASK],321 86
9 209 301 [SEP] [MASK] [MASK],301 209
167 229 214 [SEP] [MASK] [MASK],229 214
1 327 302 [SEP] [MASK] [MASK],327 302
218 186 315 [SEP] [MASK] [MASK],315 218
297 116 185 [SEP] [MASK] [MASK],297 185
221 169 98 [SEP] [MASK] [MASK],221 169
186 298 1 [SEP] [MASK] [MASK],298 186
48 109 133 [SEP] [MASK] [MASK],133 109
292 99 51 [SEP] [MASK] [MASK],292 99
143 207 307 [SEP] [MASK] [MASK],307 207
41 137 328 [SEP] [MASK] [MASK],328 137
89 165 53 [SEP] [MASK] [MASK],165 89
76 324 337 [SEP] [MASK] [MASK],337 324
270 158 203 [SEP] [MASK] [MASK],270 203
46 273 263 [SEP] [MASK] [MASK],273 263
277 113 293 [SEP] [MASK] [MASK],293 277
120 294 174 [SEP] [MASK] [MASK],294 174
132 162 153 [SEP] [MASK] [MASK],162 153
185 81 25 [SEP] [MASK] [MASK],185 81
39 20 58 [SEP] [MASK] [MASK],58 39
98 68 252 [SEP] [MASK] [MASK],252 98
34 21 48 [SEP] [MASK] [MASK],48 34
214 233 326 [SEP] [MASK] [MASK],326 233
203 90 300 [SEP] [MASK] [MASK],300 203
172 150 283 [SEP] [MASK] [MASK],283 172
174 145 228 [SEP] [MASK] [MASK],228 174
329 219 190 [SEP] [MASK] [MASK],329 219
141 340 229 [SEP] [MASK] [MASK],340 229
156 236 169 [SEP] [MASK] [MASK],236 169
24 82 175 [SEP] [MASK] [MASK],175 82
283 171 76 [SEP] [MASK] [MASK],283 171
213 240 140 [SEP] [MASK] [MASK],240 213
189 107 196 [SEP] [MASK] [MASK],196 189
286 117 60 [SEP] [MASK] [MASK],286 117
55 175 134 [SEP] [MASK] [MASK],175 134
227 60 304 [SEP] [MASK] [MASK],304 227
25 173 80 [SEP] [MASK] [MASK],173 80
206 257 242 [SEP] [MASK] [MASK],257 242
28 30 334 [SEP] [MASK] [MASK],334 30
115 181 85 [SEP] [MASK] [MASK],181 115
206 20 218 [SEP] [MASK] [MASK],218 206
341 45 322 [SEP] [MASK] [MASK],341 322
9 333 286 [SEP] [MASK] [MASK],333 286
38 120 280 [SEP] [MASK] [MASK],280 120
320 49 278 [SEP] [MASK] [MASK],320 278
316 23 59 [SEP] [MASK] [MASK],316 59
115 121 46 [SEP] [MASK] [MASK],121 115
249 76 134 [SEP] [MASK] [MASK],249 134
105 84 216 [SEP] [MASK] [MASK],216 105
113 284 66 [SEP] [MASK] [MASK],284 113
4 59 104 [SEP] [MASK] [MASK],104 59
187 196 270 [SEP] [MASK] [MASK],270 196
191 277 200 [SEP] [MASK] [MASK],277 200
45 263 143 [SEP] [MASK] [MASK],263 143
158 34 196 [SEP] [MASK] [MASK],196 158
193 154 290 [SEP] [MASK] [MASK],290 193
60 8 118 [SEP] [MASK] [MASK],118 60
72 214 184 [SEP] [MASK] [MASK],214 184
159 144 120 [SEP] [MASK] [MASK],159 144
223 330 180 [SEP] [MASK] [MASK],330 223
167 140 336 [SEP] [MASK] [MASK],336 167
276 148 11 [SEP] [MASK] [MASK],276 148
151 162 325 [SEP] [MASK] [MASK],325 162
284 113 37 [SEP] [MASK] [MASK],284 113
340 215 5 [SEP] [MASK] [MASK],340 215
23 120 198 [SEP] [MASK] [MASK],198 120
265 339 120 [SEP] [MASK] [MASK],339 265
30 144 112 [SEP] [MASK] [MASK],144 112
1 77 28 [SEP] [MASK] [MASK],77 28
333 277 35 [SEP] [MASK] [MASK],333 277
333 115 53 [SEP] [MASK] [MASK],333 115
84 270 338 [SEP] [MASK] [MASK],338 270
145 317 120 [SEP] [MASK] [MASK],317 145
252 76 2 [SEP] [MASK] [MASK],252 76
10 144 227 [SEP] [MASK] [MASK],227 144
215 186 289 [SEP] [MASK] [MASK],289 215
186 254 24 [SEP] [MASK] [MASK],254 186
102 95 254 [SEP] [MASK] [MASK],254 102
171 11 330 [SEP] [MASK] [MASK],330 171
336 221 341 [SEP] [MASK] [MASK],341 336
332 100 195 [SEP] [MASK] [MASK],332 195
267 138 190 [SEP] [MASK] [MASK],267 190
62 169 251 [SEP] [MASK] [MASK],251 169
281 46 76 [SEP] [MASK] [MASK],281 76
42 35 84 [SEP] [MASK] [MASK],84 42
58 276 35 [SEP] [MASK] [MASK],276 58
14 4 60 [SEP] [MASK] [MASK],60 14
191 38 104 [SEP] [MASK] [MASK],191 104
221 140 323 [SEP] [MASK] [MASK],323 221
63 321 52 [SEP] [MASK] [MASK],321 63
100 312 81 [SEP] [MASK] [MASK],312 100
226 67 274 [SEP] [MASK] [MASK],274 226
56 323 234 [SEP] [MASK] [MASK],323 234
152 304 155 [SEP] [MASK] [MASK],304 155
87 83 299 [SEP] [MASK] [MASK],299 87
287 46 282 [SEP] [MASK] [MASK],287 282
9 211 128 [SEP] [MASK] [MASK],211 128
298 166 117 [SEP] [MASK] [MASK],298 166
307 71 296 [SEP] [MASK] [MASK],307 296
286 14 218 [SEP] [MASK] [MASK],286 218
252 248 327 [SEP] [MASK] [MASK],327 252
173 164 198 [SEP] [MASK] [MASK],198 173
159 252 33 [SEP] [MASK] [MASK],252 159
237 263 249 [SEP] [MASK] [MASK],263 249
83 326 246 [SEP] [MASK] [MASK],326 246
172 120 103 [SEP] [MASK] [MASK],172 120
263 141 79 [SEP] [MASK] [MASK],263 141
182 278 157 [SEP] [MASK] [MASK],278 182
145 254 292 [SEP] [MASK] [MASK],292 254
195 43 114 [SEP] [MASK] [MASK],195 114
140 37 264 [SEP] [MASK] [MASK],264 140
282 129 300 [SEP] [MASK] [MASK],300 282
168 80 261 [SEP] [MASK] [MASK],261 168
219 280 255 [SEP] [MASK] [MASK],280 255
236 271 117 [SEP] [MASK] [MASK],271 236
13 272 132 [SEP] [MASK] [MASK],272 132
129 75 188 [SEP] [MASK] [MASK],188 129
265 84 182 [SEP] [MASK] [MASK],265 182
302 144 223 [SEP] [MASK] [MASK],302 223
41 119 130 [SEP] [MASK] [MASK],130 119
107 273 276 [SEP] [MASK] [MASK],276 273
136 190 131 [SEP] [MASK] [MASK],190 136
69 164 175 [SEP] [MASK] [MASK],175 164
113 73 240 [SEP] [MASK] [MASK],240 113
297 316 324 [SEP] [MASK] [MASK],324 316
341 164 194 [SEP] [MASK] [MASK],341 194
202 20 259 [SEP] [MASK] [MASK],259 202
49 253 274 [SEP] [MASK] [MASK],274 253
163 40 128 [SEP] [MASK] [MASK],163 128
235 122 27 [SEP] [MASK] [MASK],235 122
122 323 34 [SEP] [MASK] [MASK],323 122
81 339 147 [SEP] [MASK] [MASK],339 147
301 186 245 [SEP] [MASK] [MASK],301 245
161 295 10 [SEP] [MASK] [MASK],295 161
257 14 78 [SEP] [MASK] [MASK],257 78
6 46 147 [SEP] [MASK] [MASK],147 46
52 307 230 [SEP] [MASK] [MASK],307 230
184 25 82 [SEP] [MASK] [MASK],184 82
144 327 187 [SEP] [MASK] [MASK],327 187
77 337 10 [SEP] [MASK] [MASK],337 77
278 236 5 [SEP] [MASK] [MASK],278 236
210 262 49 [SEP] [MASK] [MASK],262 210
157 276 93 [SEP] [MASK] [MASK],276 157
221 232 64 [SEP] [MASK] [MASK],232 221
57 23 106 [SEP] [MASK] [MASK],106 57
291 98 93 [SEP] [MASK] [MASK],291 98
65 296 318 [SEP] [MASK] [MASK],318 296
118 224 223 [SEP] [MASK] [MASK],224 223
196 74 8 [SEP] [MASK] [MASK],196 74
199 136 249 [SEP] [MASK] [MASK],249 199
218 318 242 [SEP] [MASK] [MASK],318 242
65 37 105 [SEP] [MASK] [MASK],105 65
30 165 250 [SEP] [MASK] [MASK],250 165
83 264 18 [SEP] [MASK] [MASK],264 83
122 206 103 [SEP] [MASK] [MASK],206 122
214 303 200 [SEP] [MASK] [MASK],303 214
57 340 146 [SEP] [MASK] [MASK],340 146
90 61 66 [SEP] [MASK] [MASK],90 66
8 130 309 [SEP] [MASK] [MASK],309 130
328 241 90 [SEP] [MASK] [MASK],328 241
227 270 339 [SEP] [MASK] [MASK],339 270
249 183 186 [SEP] [MASK] [MASK],249 186
175 117 145 [SEP] [MASK] [MASK],175 145
313 150 325 [SEP] [MASK] [MASK],325 313
310 171 87 [SEP] [MASK] [MASK],310 171
27 164 163 [SEP] [MASK] [MASK],164 163
2 99 258 [SEP] [MASK] [MASK],258 99
207 332 217 [SEP] [MASK] [MASK],332 217
310 124 318 [SEP] [MASK] [MASK],318 310
310 249 81 [SEP] [MASK] [MASK],310 249
75 328 240 [SEP] [MASK] [MASK],328 240
69 32 110 [SEP] [MASK] [MASK],110 69
105 174 102 [SEP] [MASK] [MASK],174 105
213 322 329 [SEP] [MASK] [MASK],329 322
209 206 92 [SEP] [MASK] [MASK],209 206
31 63 311 [SEP] [MASK] [MASK],311 63
66 229 42 [SEP] [MASK] [MASK],229 66
15 167 317 [SEP] [MASK] [MASK],317 167
271 73 35 [SEP] [MASK] [MASK],271 73
197 82 74 [SEP] [MASK] [MASK],197 82
175 272 109 [SEP] [MASK] [MASK],272 175
37 99 210 [SEP] [MASK] [MASK],210 99
200 49 130 [SEP] [MASK] [MASK],200 130
304 296 265 [SEP] [MASK] [MASK],304 296
264 205 249 [SEP] [MASK] [MASK],264 249
239 201 160 [SEP] [MASK] [MASK],239 201
314 303 147 [SEP] [MASK] [MASK],314 303
61 307 191 [SEP] [MASK] [MASK],307 191
312 233 187 [SEP] [MASK] [MASK],312 233
135 21 134 [SEP] [MASK] [MASK],135 134
50 49 121 [SEP] [MASK] [MASK],121 50
18 258 42 [SEP] [MASK] [MASK],258 42
144 164 9 [SEP] [MASK] [MASK],164 144
284 121 303 [SEP] [MASK] [MASK],303 284
301 325 183 [SEP] [MASK] [MASK],325 301
298 57 80 [SEP] [MASK] [MASK],298 80
164 34 262 [SEP] [MASK] [MASK],262 164
212 249 63 [SEP] [MASK] [MASK],249 212
72 288 163 [SEP] [MASK] [MASK],288 163
282 37 287 [SEP] [MASK] [MASK],287 282
333 256 293 [SEP] [MASK] [MASK],333 293
194 63 333 [SEP] [MASK] [MASK],333 194
201 238 326 [SEP] [MASK] [MASK],326 238
259 247 36 [SEP] [MASK] [MASK],259 247
248 339 55 [SEP] [MASK] [MASK],339 248
279 265 12 [SEP] [MASK] [MASK],279 265
26 249 259 [SEP] [MASK] [MASK],259 249
69 333 149 [SEP] [MASK] [MASK],333 149
29 27 145 [SEP] [MASK] [MASK],145 29
286 249 127 [SEP] [MASK] [MASK],286 249
122 41 200 [SEP] [MASK] [MASK],200 122
292 340 281 [SEP] [MASK] [MASK],340 292
318 215 13 [SEP] [MASK] [MASK],318 215
230 124 123 [SEP] [MASK] [MASK],230 124
71 35 256 [SEP] [MASK] [MASK],256 71
64 63 338 [SEP] [MASK] [MASK],338 64
198 270 114 [SEP] [MASK] [MASK],270 198
165 193 6 [SEP] [MASK] [MASK],193 165
216 79 77 [SEP] [MASK] [MASK],216 79
127 332 101 [SEP] [MASK] [MASK],332 127
75 106 216 [SEP] [MASK] [MASK],216 106
287 18 50 [SEP] [MASK] [MASK],287 50
200 292 228 [SEP] [MASK] [MASK],292 228
30 65 281 [SEP] [MASK] [MASK],281 65
54 104 66 [SEP] [MASK] [MASK],104 66
280 123 16 [SEP] [MASK] [MASK],280 123
304 316 222 [SEP] [MASK] [MASK],316 304
198 314 332 [SEP] [MASK] [MASK],332 314
136 7 125 [SEP] [MASK] [MASK],136 125
188 67 171 [SEP] [MASK] [MASK],188 171
102 146 319 [SEP] [MASK] [MASK],319 146
337 281 196 [SEP] [MASK] [MASK],337 281
149 108 179 [SEP] [MASK] [MASK],179 149
271 327 157 [SEP] [MASK] [MASK],327 271
174 81 60 [SEP] [MASK] [MASK],174 81
171 240 103 [SEP] [MASK] [MASK],240 171
57 318 33 [SEP] [MASK] [MASK],318 57
312 206 340 [SEP] [MASK] [MASK],340 312
290 107 91 [SEP] [MASK] [MASK],290 107
260 37 193 [SEP] [MASK] [MASK],260 193
1 309 254 [SEP] [MASK] [MASK],309 254
277 325 178 [SEP] [MASK] [MASK],325 277
325 222 289 [SEP] [MASK] [MASK],325 289
340 150 40 [SEP] [MASK] [MASK],340 150
189 322 295 [SEP] [MASK] [MASK],322 295
211 156 11 [SEP] [MASK] [MASK],211 156
37 214 134 [SEP] [MASK] [MASK],214 134
145 132 139 [SEP] [MASK] [MASK],145 139
169 109 299 [SEP] [MASK] [MASK],299 169
178 157 213 [SEP] [MASK] [MASK],213 178
143 335 28 [SEP] [MASK] [MASK],335 143
169 27 305 [SEP] [MASK] [MASK],305 169
20 298 215 [SEP] [MASK] [MASK],298 215
4 209 196 [SEP] [MASK] [MASK],209 196
98 5 237 [SEP] [MASK] [MASK],237 98
78 112 80 [SEP] [MASK] [MASK],112 80
273 175 319 [SEP] [MASK] [MASK],319 273
12 144 18 [SEP] [MASK] [MASK],144 18
92 171 180 [SEP] [MASK] [MASK],180 171
180 125 283 [SEP] [MASK] [MASK],283 180
27 178 180 [SEP] [MASK] [MASK],180 178
40 32 154 [SEP] [MASK] [MASK],154 40
177 162 98 [SEP] [MASK] [MASK],177 162
206 251 256 [SEP] [MASK] [MASK],256 251
54 339 121 [SEP] [MASK] [MASK],339 121
287 301 118 [SEP] [MASK] [MASK],301 287
116 204 323 [SEP] [MASK] [MASK],323 204
317 341 205 [SEP] [MASK] [MASK],341 317
331 243 102 [SEP] [MASK] [MASK],331 243
180 142 328 [SEP] [MASK] [MASK],328 180
242 234 107 [SEP] [MASK] [MASK],242 234
117 335 203 [SEP] [MASK] [MASK],335 203
304 92 280 [SEP] [MASK] [MASK],304 280
112 283 308 [SEP] [MASK] [MASK],308 283
312 226 311 [SEP] [MASK] [MASK],312 311
148 113 24 [SEP] [MASK] [MASK],148 113
212 200 341 [SEP] [MASK] [MASK],341 212
179 121 304 [SEP] [MASK] [MASK],304 179
330 314 25 [SEP] [MASK] [MASK],330 314
102 116 333 [SEP] [MASK] [MASK],333 116
325 158 315 [SEP] [MASK] [MASK],325 315
327 219 15 [SEP] [MASK] [MASK],327 219
62 224 32 [SEP] [MASK] [MASK],224 62
208 207 102 [SEP] [MASK] [MASK],208 207
286 17 232 [SEP] [MASK] [MASK],286 232
177 105 180 [SEP] [MASK] [MASK],180 177
135 194 251 [SEP] [MASK] [MASK],251 194
293 274 28 [SEP] [MASK] [MASK],293 274
154 241 312 [SEP] [MASK] [MASK],312 241
94 132 209 [SEP] [MASK] [MASK],209 132
339 277 121 [SEP] [MASK] [MASK],339 277
166 209 43 [SEP] [MASK] [MASK],209 166
324 161 53 [SEP] [MASK] [MASK],324 161
299 234 259 [SEP] [MASK] [MASK],299 259
229 332 121 [SEP] [MASK] [MASK],332 229
40 187 329 [SEP] [MASK] [MASK],329 187
295 241 269 [SEP] [MASK] [MASK],295 269
282 295 256 [SEP] [MASK] [MASK],295 282
26 221 215 [SEP] [MASK] [MASK],221 215
235 291 245 [SEP] [MASK] [MASK],291 245
121 151 192 [SEP] [MASK] [MASK],192 151
235 341 71 [SEP] [MASK] [MASK],341 235
245 114 54 [SEP] [MASK] [MASK],245 114
147 51 190 [SEP] [MASK] [MASK],190 147
281 150 226 [SEP] [MASK] [MASK],281 226
142 59 53 [SEP] [MASK] [MASK],142 59
302 87 126 [SEP] [MASK] [MASK],302 126
305 9 72 [SEP] [MASK] [MASK],305 72
284 167 89 [SEP] [MASK] [MASK],284 167
243 311 209 [SEP] [MASK] [MASK],311 243
52 222 30 [SEP] [MASK] [MASK],222 52
190 62 122 [SEP] [MASK] [MASK],190 122
172 166 291 [SEP] [MASK] [MASK],291 172
145 203 75 [SEP] [MASK] [MASK],203 145
70 214 291 [SEP] [MASK] [MASK],291 214
42 193 176 [SEP] [MASK] [MASK],193 176
238 192 248 [SEP] [MASK] [MASK],248 238
294 66 244 [SEP] [MASK] [MASK],294 244
252 97 307 [SEP] [MASK] [MASK],307 252
198 258 95 [SEP] [MASK] [MASK],258 198
194 91 180 [SEP] [MASK] [MASK],194 180
249 125 309 [SEP] [MASK] [MASK],309 249
155 84 91 [SEP] [MASK] [MASK],155 91
219 273 315 [SEP] [MASK] [MASK],315 273
6 102 194 [SEP] [MASK] [MASK],194 102
68 145 102 [SEP] [MASK] [MASK],145 102
220 174 37 [SEP] [MASK] [MASK],220 174
116 314 140 [SEP] [MASK] [MASK],314 140
20 47 137 [SEP] [MASK] [MASK],137 47
280 165 232 [SEP] [MASK] [MASK],280 232
337 278 129 [SEP] [MASK] [MASK],337 278
257 148 290 [SEP] [MASK] [MASK],290 257
15 96 53 [SEP] [MASK] [MASK],96 53
177 133 55 [SEP] [MASK] [MASK],177 133
192 25 8 [SEP] [MASK] [MASK],192 25
95 192 316 [SEP] [MASK] [MASK],316 192
95 246 206 [SEP] [MASK] [MASK],246 206
260 19 214 [SEP] [MASK] [MASK],260 214
217 6 83 [SEP] [MASK] [MASK],217 83
